precision,recall
0.5628458498023715,1.0
0.573268921095008,1.0
0.5788617886178862,1.0
0.5836065573770491,1.0
0.5953177257525084,1.0
0.5998315080033698,1.0
0.6018596787827557,1.0
0.6039016115351993,1.0
0.6080273270708796,1.0
0.6122098022355976,1.0
0.6164502164502165,1.0
0.6212914485165794,1.0
0.624561403508772,1.0
0.6289752650176679,1.0
0.6323268206039077,1.0
0.6345811051693404,1.0
0.6365264100268576,0.9985955056179775
0.6376681614349776,0.9985955056179775
0.6411181244364292,0.9985955056179775
0.6434389140271494,0.9985955056179775
0.6451905626134301,0.9985955056179775
0.6505032021957914,0.9985955056179775
0.6525735294117647,0.9971910112359551
0.6531738730450782,0.9971910112359551
0.6555863342566943,0.9971910112359551
0.6598513011152416,0.9971910112359551
0.6604651162790698,0.9971910112359551
0.6647940074906367,0.9971910112359551
0.6691800188501413,0.9971910112359551
0.6749049429657795,0.9971910112359551
0.6774809160305344,0.9971910112359551
0.6784688995215311,0.9957865168539326
0.6797698945349953,0.9957865168539326
0.6804222648752399,0.9957865168539326
0.6823869104908566,0.9957865168539326
0.6830443159922929,0.9957865168539326
0.686350435624395,0.9957865168539326
0.6903602726387537,0.9957865168539326
0.6923828125,0.9957865168539326
0.6944172380019589,0.9957865168539326
0.6964636542239686,0.9957865168539326
0.7012858555885262,0.9957865168539326
0.7023809523809523,0.9943820224719101
0.7044776119402985,0.9943820224719101
0.708,0.9943820224719101
0.7094188376753507,0.9943820224719101
0.7122736418511066,0.9943820224719101
0.7151515151515152,0.9943820224719101
0.718052738336714,0.9943820224719101
0.7206931702344547,0.9929775280898876
0.7236438075742068,0.9929775280898876
0.7266187050359713,0.9929775280898876
0.7281153450051493,0.9929775280898876
0.7288659793814433,0.9929775280898876
0.7296181630546955,0.9929775280898876
0.7311271975180972,0.9929775280898876
0.7318840579710145,0.9929775280898876
0.7326424870466322,0.9929775280898876
0.7349272349272349,0.9929775280898876
0.7356919875130072,0.9929775280898876
0.7387669801462905,0.9929775280898876
0.7395397489539749,0.9929775280898876
0.7426470588235294,0.9929775280898876
0.7457805907172996,0.9929775280898876
0.7465681098204857,0.9929775280898876
0.7481481481481481,0.9929775280898876
0.7505307855626328,0.9929775280898876
0.7529286474973376,0.9929775280898876
0.7545357524012807,0.9929775280898876
0.7577706323687031,0.9929775280898876
0.7593984962406015,0.9929775280898876
0.7591397849462366,0.9915730337078652
0.7607758620689655,0.9915730337078652
0.761596548004315,0.9915730337078652
0.7624190064794817,0.9915730337078652
0.7640692640692641,0.9915730337078652
0.7665580890336591,0.9915730337078652
0.7673913043478261,0.9915730337078652
0.7699018538713195,0.9915730337078652
0.7724288840262582,0.9915730337078652
0.7732749178532311,0.9915730337078652
0.7741228070175439,0.9915730337078652
0.7749725576289791,0.9915730337078652
0.7766776677667767,0.9915730337078652
0.7783902976846747,0.9915730337078652
0.7809734513274337,0.9915730337078652
0.7827050997782705,0.9915730337078652
0.7844444444444445,0.9915730337078652
0.7853170189098999,0.9915730337078652
0.7861915367483296,0.9915730337078652
0.7870680044593088,0.9915730337078652
0.7879464285714286,0.9915730337078652
0.788826815642458,0.9915730337078652
0.7897091722595079,0.9915730337078652
0.7921348314606742,0.9901685393258427
0.793918918918919,0.9901685393258427
0.7936865839909808,0.9887640449438202
0.7945823927765236,0.9887640449438202
0.7954802259887006,0.9887640449438202
0.796149490373726,0.9873595505617978
0.7970521541950113,0.9873595505617978
0.7979568671963677,0.9873595505617978
0.8015963511972634,0.9873595505617978
0.8013698630136986,0.9859550561797753
0.8041237113402062,0.9859550561797753
0.8059701492537313,0.9859550561797753
0.8087557603686636,0.9859550561797753
0.8115606936416185,0.9859550561797753
0.8125,0.9859550561797753
0.813441483198146,0.9859550561797753
0.8153310104529616,0.9859550561797753
0.8172293364377182,0.9859550561797753
0.8200934579439252,0.9859550561797753
0.8210526315789474,0.9859550561797753
0.8229777256740914,0.9859550561797753
0.8249118683901293,0.9859550561797753
0.8258823529411765,0.9859550561797753
0.8288075560802833,0.9859550561797753
0.8297872340425532,0.9859550561797753
0.8307692307692308,0.9859550561797753
0.8315539739027283,0.9845505617977528
0.8323424494649228,0.9831460674157303
0.8333333333333334,0.9831460674157303
0.834326579261025,0.9831460674157303
0.8353221957040573,0.9831460674157303
0.8363201911589009,0.9831460674157303
0.8373205741626795,0.9831460674157303
0.8393285371702638,0.9831460674157303
0.8411552346570397,0.9817415730337079
0.841978287092883,0.9803370786516854
0.8440145102781137,0.9803370786516854
0.8450363196125908,0.9803370786516854
0.8460606060606061,0.9803370786516854
0.8481166464155528,0.9803370786516854
0.8512195121951219,0.9803370786516854
0.851037851037851,0.9789325842696629
0.8520782396088019,0.9789325842696629
0.8531211750305998,0.9789325842696629
0.8529411764705882,0.9775280898876404
0.8539877300613496,0.9775280898876404
0.8560885608856088,0.9775280898876404
0.8571428571428571,0.9775280898876404
0.8581997533908755,0.9775280898876404
0.8580246913580247,0.976123595505618
0.8590852904820766,0.976123595505618
0.8589108910891089,0.9747191011235955
0.8599752168525403,0.9747191011235955
0.8610421836228288,0.9747191011235955
0.8619402985074627,0.973314606741573
0.8617683686176837,0.9719101123595506
0.8628428927680798,0.9719101123595506
0.8626716604244694,0.9705056179775281
0.8648310387984981,0.9705056179775281
0.8680904522613065,0.9705056179775281
0.869182389937107,0.9705056179775281
0.8713745271122321,0.9705056179775281
0.8735777496839444,0.9705056179775281
0.8746835443037975,0.9705056179775281
0.8756345177664975,0.9691011235955056
0.8778625954198473,0.9691011235955056
0.8789808917197452,0.9691011235955056
0.8812260536398467,0.9691011235955056
0.8857509627727856,0.9691011235955056
0.8868894601542416,0.9691011235955056
0.888030888030888,0.9691011235955056
0.8903225806451613,0.9691011235955056
0.8914728682170543,0.9691011235955056
0.8926261319534282,0.9691011235955056
0.8924870466321243,0.9676966292134831
0.8935064935064935,0.9662921348314607
0.8958333333333334,0.9662921348314607
0.8981723237597912,0.9662921348314607
0.8993464052287582,0.9662921348314607
0.8992146596858639,0.9648876404494382
0.9015748031496063,0.9648876404494382
0.9027595269382391,0.9648876404494382
0.9026315789473685,0.9634831460674157
0.9036939313984169,0.9620786516853933
0.906084656084656,0.9620786516853933
0.9084880636604774,0.9620786516853933
0.9096945551128818,0.9620786516853933
0.910904255319149,0.9620786516853933
0.9107856191744341,0.9606741573033708
0.9106666666666666,0.9592696629213483
0.9129852744310576,0.9578651685393258
0.9142091152815014,0.9578651685393258
0.9154362416107382,0.9578651685393258
0.9165545087483177,0.9564606741573034
0.9176788124156545,0.9550561797752809
0.918918918918919,0.9550561797752809
0.921302578018996,0.9536516853932584
0.9210884353741496,0.9508426966292135
0.9223433242506812,0.9508426966292135
0.922237380627558,0.949438202247191
0.9221311475409836,0.9480337078651685
0.9232876712328767,0.9466292134831461
0.9230769230769231,0.9438202247191011
0.926896551724138,0.9438202247191011
0.9281767955801105,0.9438202247191011
0.9294605809128631,0.9438202247191011
0.9307479224376731,0.9438202247191011
0.9320388349514563,0.9438202247191011
0.9333333333333333,0.9438202247191011
0.9346314325452016,0.9438202247191011
0.935933147632312,0.9438202247191011
0.9358437935843794,0.9424157303370787
0.9357541899441341,0.9410112359550562
0.9356643356643357,0.9396067415730337
0.9355742296918768,0.9382022471910112
0.9354838709677419,0.9367977528089888
0.9367977528089888,0.9367977528089888
0.9381153305203939,0.9367977528089888
0.9380281690140845,0.9353932584269663
0.9379407616361072,0.9339887640449438
0.9392655367231638,0.9339887640449438
0.9405099150141643,0.9325842696629213
0.9404255319148936,0.9311797752808989
0.9403409090909091,0.9297752808988764
0.94,0.9241573033707865
0.9411764705882353,0.9213483146067416
0.9410919540229885,0.9199438202247191
0.9423631123919308,0.9185393258426966
0.9435600578871202,0.9157303370786517
0.9433139534883721,0.9115168539325843
0.9446870451237264,0.9115168539325843
0.945985401459854,0.9101123595505618
0.9458272327964861,0.9073033707865169
0.947136563876652,0.9058988764044944
0.9469026548672567,0.901685393258427
0.9482248520710059,0.9002808988764045
0.9495548961424333,0.898876404494382
0.9508928571428571,0.8974719101123596
0.9523099850968704,0.8974719101123596
0.9537313432835821,0.8974719101123596
0.953662182361734,0.8960674157303371
0.9535928143712575,0.8946629213483146
0.9535232383808095,0.8932584269662921
0.9534534534534534,0.8918539325842697
0.9548872180451128,0.8918539325842697
0.9548192771084337,0.8904494382022472
0.9561933534743202,0.8890449438202247
0.9561270801815431,0.8876404494382022
0.956060606060606,0.8862359550561798
0.9559939301972686,0.8848314606741573
0.9558599695585996,0.8820224719101124
0.9572519083969465,0.8806179775280899
0.9571209800918836,0.8778089887640449
0.956989247311828,0.875
0.9568567026194145,0.8721910112359551
0.9567233384853169,0.8693820224719101
0.9565891472868217,0.8665730337078652
0.9564541213063764,0.8637640449438202
0.9579439252336449,0.8637640449438202
0.9578125,0.8609550561797753
0.9577464788732394,0.8595505617977528
0.9591836734693877,0.8581460674157303
0.9590551181102362,0.8553370786516854
0.9605055292259084,0.8539325842696629
0.9603803486529319,0.851123595505618
0.9618441971383148,0.8497191011235955
0.9617834394904459,0.848314606741573
0.9632,0.8455056179775281
0.9631410256410257,0.8441011235955056
0.9646869983948636,0.8441011235955056
0.9676375404530745,0.8398876404494382
0.9707792207792207,0.8398876404494382
0.9705882352941176,0.8342696629213483
0.9705400981996727,0.8328651685393258
0.9703459637561779,0.827247191011236
0.9701986754966887,0.8230337078651685
0.9701492537313433,0.8216292134831461
0.9700996677740864,0.8202247191011236
0.9716666666666667,0.8188202247191011
0.9715719063545151,0.8160112359550562
0.9714285714285714,0.8117977528089888
0.9730639730639731,0.8117977528089888
0.9747048903878583,0.8117977528089888
0.9763113367174281,0.8103932584269663
0.976271186440678,0.8089887640449438
0.9762308998302207,0.8075842696629213
0.9761904761904762,0.8061797752808989
0.9778156996587031,0.8047752808988764
0.9777397260273972,0.8019662921348315
0.9776632302405498,0.7991573033707865
0.9775862068965517,0.7963483146067416
0.9775086505190311,0.7935393258426966
0.9792027729636048,0.7935393258426966
0.9791666666666666,0.7921348314606742
0.978984238178634,0.7851123595505618
0.9789103690685413,0.7823033707865169
0.9788359788359788,0.7794943820224719
0.9786856127886323,0.773876404494382
0.9785714285714285,0.7696629213483146
0.9784560143626571,0.7654494382022472
0.9783783783783784,0.7626404494382022
0.9818840579710145,0.7612359550561798
0.9835766423357665,0.7570224719101124
0.9852941176470589,0.7528089887640449
0.985239852398524,0.75
0.9852125693160814,0.7485955056179775
0.9851851851851852,0.7471910112359551
0.9869646182495344,0.7443820224719101
0.9869402985074627,0.7429775280898876
0.9868913857677902,0.7401685393258427
0.9868173258003766,0.7359550561797753
0.9867674858223062,0.7331460674157303
0.9886148007590133,0.7317415730337079
0.9885714285714285,0.7289325842696629
0.9885496183206107,0.7275280898876404
0.988527724665392,0.726123595505618
0.9884836852207294,0.723314606741573
0.9903474903474904,0.7205056179775281
0.9902723735408561,0.7148876404494382
0.9902152641878669,0.7106741573033708
0.9901960784313726,0.7092696629213483
0.9901574803149606,0.7064606741573034
0.9900990099009901,0.702247191011236
0.992,0.6966292134831461
0.9919517102615694,0.6924157303370787
0.9919354838709677,0.6910112359550562
0.9919028340080972,0.6882022471910112
0.9918533604887984,0.6839887640449438
0.9917864476386037,0.6783707865168539
0.9917355371900827,0.6741573033707865
0.9916666666666667,0.6685393258426966
0.9937106918238994,0.6657303370786517
0.9936974789915967,0.6643258426966292
0.9936305732484076,0.6573033707865169
0.9935897435897436,0.6530898876404494
0.9935483870967742,0.648876404494382
0.9956616052060737,0.6446629213483146
0.9956521739130435,0.6432584269662921
0.9956427015250545,0.6418539325842697
0.9955947136563876,0.6348314606741573
0.9955849889624724,0.6334269662921348
0.9955357142857143,0.6264044943820225
0.9977528089887641,0.6235955056179775
0.9977477477477478,0.6221910112359551
0.997737556561086,0.6193820224719101
0.9977116704805492,0.6123595505617978
0.9977011494252873,0.6095505617977528
0.9976635514018691,0.5997191011235955
0.9976580796252927,0.598314606741573
0.9976470588235294,0.5955056179775281
0.9976359338061466,0.5926966292134831
0.9976303317535545,0.5912921348314607
1.0,0.5842696629213483
1.0,0.577247191011236
1.0,0.5702247191011236
1.0,0.5617977528089888
1.0,0.5589887640449438
1.0,0.550561797752809
1.0,0.5407303370786517
1.0,0.5351123595505618
1.0,0.5308988764044944
1.0,0.5252808988764045
1.0,0.5210674157303371
1.0,0.5140449438202247
1.0,0.5056179775280899
1.0,0.5
1.0,0.4957865168539326
1.0,0.48735955056179775
1.0,0.476123595505618
1.0,0.4705056179775281
1.0,0.46207865168539325
1.0,0.45646067415730335
1.0,0.449438202247191
1.0,0.44662921348314605
1.0,0.43679775280898875
1.0,0.4241573033707865
1.0,0.41713483146067415
1.0,0.41151685393258425
1.0,0.40308988764044945
1.0,0.39325842696629215
1.0,0.3862359550561798
1.0,0.3792134831460674
1.0,0.3595505617977528
1.0,0.34269662921348315
1.0,0.32724719101123595
1.0,0.31179775280898875
1.0,0.29213483146067415
1.0,0.27808988764044945
1.0,0.25140449438202245
1.0,0.21769662921348315
1.0,0.19662921348314608
1.0,0.1601123595505618
1.0,0.12780898876404495
1.0,0.09410112359550561
1.0,0.06460674157303371
1.0,0.046348314606741575
1.0,0.01544943820224719
1.0,0.0
